customer_id,age,gender,annual_income,spending_score,membership_years,preferred_category,online_purchases,store_visits,churn
8864,62,Male,42720,35,9.3,Sports,35,9,0
8865,24,Female,45090,95,4.2,Home,10,25,1
8866,62,Female,84277,32,2.9,Home,18,17,1
8867,19,Female,131559,19,5.4,Groceries,4,14,0
8868,23,Female,119895,95,3.3,Home,1,11,0
8869,58,Female,142641,39,3.0,Home,24,0,0
8870,49,Female,68536,20,7.9,Electronics,25,12,0
8871,37,Female,27855,28,9.0,Groceries,29,16,0
8872,51,Female,142483,3,5.3,Clothing,16,16,0
8873,67,Female,142963,32,7.9,Clothing,20,6,0
8874,33,Male,138430,86,2.3,Sports,19,10,0
8875,42,Female,147773,58,5.7,Electronics,17,11,0
8876,29,Male,136815,54,6.5,Groceries,46,8,1
8877,24,Male,21601,42,5.2,Groceries,15,14,1
8878,56,Female,51952,15,1.6,Electronics,27,0,1
8879,34,Male,131113,83,7.5,Electronics,11,25,0
8880,62,Female,70374,62,8.5,Sports,39,21,0
8881,28,Female,25690,31,6.5,Clothing,5,10,0
8882,23,Female,32521,61,2.1,Groceries,23,4,1
8883,40,Female,120146,26,1.2,Electronics,49,29,0
8884,44,Male,96019,69,3.4,Groceries,42,18,0
8885,63,Male,28058,57,0.9,Clothing,5,17,0
8886,23,Female,33704,20,8.5,Groceries,16,17,0
8887,55,Male,78933,66,7.2,Groceries,41,17,0
8888,19,Male,91101,21,5.9,Electronics,18,22,0
8889,39,Male,63856,60,9.0,Electronics,46,19,0
8890,37,Female,57256,63,1.5,Electronics,47,6,0
8891,42,Male,77352,51,7.3,Clothing,27,13,0
8892,32,Male,147588,92,1.9,Home,28,25,1
8893,66,Male,50615,84,1.1,Clothing,48,0,0
8894,46,Female,141638,39,1.8,Electronics,6,27,0
8895,25,Male,127210,11,9.5,Sports,18,25,0
8896,54,Male,21927,57,4.7,Groceries,7,19,0
8897,66,Female,35512,3,1.0,Groceries,7,8,0
8898,69,Male,28301,37,6.0,Groceries,4,15,0
8899,50,Female,106849,84,2.4,Groceries,42,22,0
8900,39,Female,93993,96,0.6,Sports,33,25,0
8901,67,Female,91028,25,7.7,Electronics,49,5,0
8902,64,Female,88759,21,2.0,Home,20,6,1
8903,22,Female,108047,80,9.5,Groceries,3,17,0
8904,56,Female,106991,42,6.1,Home,43,0,0
8905,35,Male,83058,1,1.3,Clothing,35,25,0
8906,55,Female,119258,23,2.6,Clothing,4,24,0
8907,54,Male,84926,24,6.3,Groceries,48,15,0
8908,47,Male,43434,47,3.7,Electronics,22,17,0
8909,68,Female,50341,89,5.6,Sports,18,17,1
8910,48,Male,127845,7,8.1,Groceries,41,18,0
8911,27,Male,35007,38,8.0,Clothing,45,27,1
8912,32,Male,119878,47,7.1,Clothing,14,12,0
8913,59,Female,46799,35,8.9,Home,13,18,0
8914,65,Male,75820,78,2.4,Sports,47,2,1
8915,61,Male,35674,62,2.2,Groceries,7,19,1
8916,35,Female,35426,73,8.1,Electronics,8,26,0
8917,40,Male,92631,3,3.5,Home,39,16,0
8918,50,Male,64791,20,5.4,Sports,10,10,0
8919,33,Male,109640,97,7.6,Home,43,28,0
8920,55,Female,23255,44,4.3,Electronics,45,16,1
8921,52,Male,53826,32,1.7,Clothing,17,29,0
8922,51,Male,120261,26,7.0,Groceries,31,11,1
8923,45,Female,108568,48,8.3,Groceries,43,11,0
8924,19,Female,24944,5,0.6,Electronics,35,19,0
8925,47,Female,57826,59,5.8,Groceries,44,15,0
8926,30,Male,50497,61,5.0,Groceries,20,0,1
8927,58,Female,47723,49,3.0,Home,26,27,0
8928,33,Female,55287,30,2.0,Electronics,47,19,0
8929,22,Female,31845,17,2.3,Home,41,12,0
8930,45,Male,109833,70,7.4,Groceries,20,1,0
8931,56,Female,88106,58,5.6,Sports,10,15,0
8932,62,Female,113039,63,9.8,Sports,43,6,1
8933,37,Female,92986,61,2.8,Home,49,21,0
8934,41,Female,105807,63,9.6,Clothing,33,1,0
8935,44,Female,126007,15,5.4,Clothing,4,17,0
8936,47,Male,75569,1,1.9,Electronics,27,27,0
8937,62,Male,101434,13,1.9,Sports,9,16,0
8938,44,Female,99925,48,6.3,Sports,47,15,1
8939,43,Female,133718,34,8.4,Home,11,19,1
8940,24,Female,45463,30,7.6,Groceries,40,17,0
8941,59,Male,20744,19,6.7,Electronics,2,20,1
8942,64,Male,108340,64,2.1,Home,0,27,1
8943,55,Male,56282,66,1.5,Clothing,36,27,0
8944,22,Male,72082,57,0.5,Groceries,39,19,0
8945,40,Female,74689,44,1.5,Electronics,48,15,1
8946,45,Female,96407,12,7.8,Groceries,0,0,0
8947,51,Female,99072,40,9.0,Clothing,12,20,0
8948,32,Female,108633,24,2.8,Home,37,4,0
8949,49,Male,84766,11,8.1,Home,14,14,0
8950,43,Female,85711,66,2.4,Sports,6,12,0
8951,65,Male,135253,1,2.9,Home,29,4,1
8952,48,Male,23217,58,2.6,Sports,23,17,0
8953,36,Female,100642,28,1.0,Home,7,19,1
8954,26,Male,50359,68,2.3,Electronics,2,29,0
8955,46,Male,132000,94,4.0,Clothing,14,4,0
8956,68,Female,73509,59,4.4,Groceries,35,15,0
8957,56,Male,81970,71,3.4,Clothing,40,10,1
8958,21,Male,42357,22,5.4,Clothing,42,10,1
8959,20,Female,62354,90,4.1,Sports,13,21,1
8960,46,Male,58570,29,9.7,Sports,26,22,0
8961,69,Male,27034,89,8.2,Electronics,29,25,0
8962,28,Female,36263,74,9.3,Groceries,40,26,0
8963,50,Male,62180,84,5.8,Home,43,2,0
8964,55,Female,70099,78,6.9,Home,36,18,0
8965,28,Male,94312,97,2.1,Clothing,5,9,0
8966,44,Male,129358,69,7.7,Electronics,18,27,0
8967,50,Female,95348,45,2.7,Groceries,36,1,0
8968,38,Female,105275,70,1.9,Home,0,24,0
8969,56,Male,46925,86,0.9,Clothing,24,16,0
8970,48,Female,139939,17,5.0,Electronics,9,2,0
8971,55,Male,39575,79,3.2,Groceries,45,2,0
8972,63,Female,42231,39,9.9,Clothing,25,7,0
8973,19,Male,96935,40,2.9,Clothing,22,15,0
8974,44,Male,67731,28,8.7,Electronics,16,11,0
8975,53,Male,43100,2,3.5,Electronics,29,21,0
8976,28,Male,30768,82,7.6,Electronics,26,18,0
8977,64,Male,149057,27,6.8,Electronics,10,0,1
8978,35,Female,118835,21,5.8,Groceries,3,18,0
8979,18,Female,135919,87,4.5,Electronics,17,3,0
8980,52,Male,79337,7,6.9,Electronics,18,16,0
8981,52,Male,136385,61,4.4,Electronics,35,18,0
8982,48,Female,138058,52,5.7,Groceries,43,3,0
8983,45,Female,70697,48,6.1,Home,45,14,0
8984,56,Female,31357,19,3.0,Clothing,49,6,0
8985,18,Female,86973,73,3.7,Sports,25,19,1
8986,42,Female,44946,12,0.7,Clothing,0,16,1
8987,60,Male,106424,94,8.6,Groceries,19,24,0
8988,55,Male,91038,71,7.7,Electronics,10,21,0
8989,37,Female,125912,2,2.2,Groceries,24,8,0
8990,20,Female,75149,17,3.9,Home,18,6,0
8991,68,Female,25566,75,4.5,Sports,31,3,1
8992,19,Female,142474,76,3.7,Home,0,16,1
8993,35,Female,61576,3,8.1,Electronics,0,14,0
8994,61,Female,73318,21,7.4,Groceries,2,22,1
8995,27,Female,89550,78,7.8,Groceries,45,8,0
8996,22,Female,147059,79,9.1,Electronics,39,27,0
8997,26,Female,71408,51,6.2,Electronics,31,15,0
8998,19,Male,73506,10,6.3,Sports,46,5,0
8999,51,Female,137998,55,7.4,Home,35,27,0
9000,55,Female,99149,36,7.0,Electronics,42,16,0
9001,48,Male,60167,51,8.8,Electronics,7,24,1
9002,27,Male,53699,74,7.8,Home,29,6,0
9003,67,Male,137017,17,1.6,Electronics,38,16,0
9004,29,Female,69545,89,9.3,Sports,33,13,1
9005,53,Female,120769,61,7.0,Sports,7,14,0
9006,38,Female,72429,91,1.7,Home,24,19,0
9007,66,Female,133927,97,7.8,Clothing,25,20,0
9008,64,Male,107350,75,3.9,Sports,26,17,0
9009,23,Female,43386,13,8.2,Groceries,18,18,1
9010,65,Female,79273,65,9.6,Groceries,22,17,0
9011,66,Male,132312,95,2.9,Clothing,40,13,0
9012,20,Female,61585,97,8.6,Sports,15,19,0
9013,27,Female,124292,85,7.8,Electronics,7,22,0
9014,22,Female,27509,80,6.9,Clothing,29,4,0
9015,63,Female,107852,87,4.2,Electronics,7,29,0
9016,43,Male,131153,74,1.5,Groceries,10,6,0
9017,38,Male,96607,48,5.1,Clothing,6,11,0
9018,62,Male,113278,97,1.5,Sports,20,16,0
9019,43,Male,132385,86,5.3,Groceries,33,29,0
9020,55,Female,98764,70,8.3,Sports,20,18,0
9021,61,Female,97150,47,10.0,Electronics,4,15,1
9022,43,Female,95837,10,2.4,Sports,49,1,0
9023,25,Male,144045,57,2.5,Clothing,42,11,0
9024,22,Male,83305,80,8.2,Electronics,16,28,0
9025,32,Male,121085,13,5.0,Clothing,20,16,0
9026,33,Female,62851,61,9.2,Electronics,5,20,1
9027,18,Female,96910,58,7.8,Clothing,44,2,0
9028,33,Male,54407,84,7.5,Groceries,6,7,0
9029,54,Male,66606,68,1.5,Clothing,10,4,0
9030,20,Female,127277,84,0.8,Groceries,17,20,0
9031,69,Female,99518,86,3.5,Home,37,22,0
9032,64,Female,116794,29,2.6,Sports,11,23,1
9033,48,Male,65652,16,7.3,Electronics,21,16,0
9034,30,Male,30248,63,4.8,Sports,2,20,0
9035,33,Male,30515,47,5.5,Groceries,18,24,1
9036,60,Male,120578,43,8.2,Groceries,42,26,1
9037,38,Female,112345,23,5.0,Groceries,22,27,0
9038,19,Female,30830,30,5.7,Clothing,33,24,0
9039,44,Female,80631,57,8.5,Sports,2,13,1
9040,55,Male,120784,30,4.6,Groceries,22,22,1
9041,43,Female,145496,67,1.3,Home,48,13,0
9042,55,Female,26799,56,5.5,Groceries,4,3,0
9043,63,Female,94083,24,6.0,Sports,28,14,1
9044,42,Female,117098,77,5.4,Groceries,33,1,0
9045,28,Female,34328,96,3.0,Groceries,43,20,1
9046,25,Male,32679,76,2.6,Electronics,4,3,0
9047,25,Female,41058,8,4.0,Groceries,28,28,1
9048,50,Female,146226,88,2.1,Sports,44,16,0
9049,24,Male,117773,44,6.8,Electronics,23,28,0
9050,55,Male,66696,80,6.3,Electronics,38,22,0
9051,38,Female,105442,96,6.5,Groceries,20,2,0
9052,25,Female,128963,34,2.6,Groceries,31,21,1
9053,68,Female,58872,35,2.8,Home,42,27,1
9054,38,Female,74971,96,8.0,Sports,4,20,0
9055,37,Male,102083,50,7.1,Sports,17,15,0
9056,25,Female,43306,17,8.8,Clothing,37,11,0
9057,63,Male,48210,2,4.3,Clothing,34,19,0
9058,48,Female,65693,90,5.7,Sports,37,2,0
9059,67,Female,48239,54,7.5,Groceries,15,24,0
9060,46,Female,113366,44,9.8,Electronics,34,4,0
9061,65,Male,88917,81,9.9,Home,49,15,1
9062,26,Female,120368,49,10.0,Groceries,23,25,0
9063,32,Female,124893,2,9.0,Electronics,35,6,0
9064,47,Male,114377,72,6.6,Sports,4,19,1
9065,43,Female,27447,70,0.6,Groceries,8,15,0
9066,27,Male,105904,9,7.1,Home,3,16,0
9067,46,Female,40271,1,2.8,Clothing,32,1,0
9068,33,Male,85875,69,1.0,Electronics,26,11,0
9069,53,Male,139509,9,7.1,Groceries,21,25,0
9070,37,Male,138469,14,7.7,Home,10,12,0
9071,62,Female,105510,27,6.8,Groceries,4,4,0
9072,54,Male,112045,9,4.0,Sports,9,15,0
9073,39,Male,123434,36,5.4,Electronics,2,29,1
9074,24,Female,76843,93,9.4,Sports,14,27,0
9075,40,Male,46221,84,7.4,Sports,45,7,0
9076,58,Female,147108,79,5.3,Clothing,36,23,0
9077,57,Female,84388,3,6.1,Sports,39,27,0
9078,46,Male,112799,23,9.3,Home,16,13,1
9079,33,Male,76467,73,4.2,Electronics,19,7,0
9080,55,Female,93269,30,1.5,Clothing,3,28,1
9081,45,Male,131414,19,3.6,Groceries,33,24,0
9082,65,Male,90585,67,4.4,Sports,33,17,0
9083,55,Male,63086,50,3.1,Groceries,30,19,0
9084,48,Male,130937,48,5.5,Clothing,33,11,0
9085,31,Female,106624,3,3.4,Groceries,2,10,1
9086,50,Female,101144,98,1.5,Home,27,15,1
9087,26,Male,20638,66,2.3,Clothing,40,25,0
9088,44,Female,93245,27,9.2,Electronics,36,21,0
9089,41,Male,90679,87,6.5,Electronics,28,14,0
9090,30,Male,82934,96,3.5,Electronics,14,12,1
9091,43,Male,86760,99,4.0,Electronics,35,21,1
9092,46,Male,67234,40,5.2,Clothing,34,27,0
9093,68,Female,81049,18,6.9,Clothing,40,27,1
9094,66,Male,83843,27,6.0,Clothing,9,20,0
9095,60,Female,68047,11,9.4,Sports,16,17,0
9096,45,Male,130406,39,6.4,Clothing,29,23,1
9097,45,Female,122549,19,9.2,Clothing,7,0,0
9098,25,Female,29741,89,0.6,Clothing,22,28,0
9099,40,Female,140111,7,9.0,Electronics,18,0,0
9100,46,Female,83004,95,7.4,Home,36,27,0
9101,22,Male,81489,57,2.1,Electronics,42,0,0
9102,59,Female,42991,2,3.0,Home,35,8,0
9103,24,Male,125711,38,5.7,Home,3,20,0
9104,59,Female,46081,5,1.7,Home,25,13,0
9105,53,Female,142761,78,8.0,Electronics,46,27,0
9106,58,Female,133094,82,8.0,Sports,39,17,1
9107,44,Male,77304,36,3.4,Groceries,26,26,0
9108,63,Female,35642,68,1.2,Sports,12,0,0
9109,19,Male,147310,88,9.9,Electronics,43,19,1
9110,42,Male,95103,77,2.9,Home,33,10,0
9111,26,Male,127163,85,1.1,Groceries,32,1,1
9112,44,Female,124072,57,3.6,Sports,45,18,0
9113,18,Female,137062,97,9.7,Clothing,25,1,1
9114,40,Female,138778,20,8.0,Sports,19,23,0
9115,27,Female,37399,5,5.1,Electronics,7,29,1
9116,59,Female,53103,24,3.4,Groceries,15,18,0
9117,69,Female,131257,99,4.5,Clothing,4,1,0
9118,42,Female,35330,30,0.7,Groceries,33,5,0
9119,20,Male,36464,28,7.3,Groceries,46,22,1
9120,23,Female,22134,53,1.4,Sports,26,14,0
9121,23,Male,144679,51,5.4,Home,35,24,0
9122,19,Male,69409,7,5.9,Sports,3,10,0
9123,35,Female,115198,42,0.5,Clothing,41,25,0
9124,40,Female,20184,35,9.8,Electronics,49,15,0
9125,19,Male,115923,94,3.4,Sports,6,19,0
9126,29,Male,141529,34,1.2,Home,36,20,1
9127,39,Female,69274,73,8.6,Home,35,29,0
9128,54,Male,126360,76,1.9,Sports,23,26,0
9129,37,Male,92799,54,0.7,Clothing,14,21,0
9130,56,Male,139388,29,5.2,Home,49,2,0
9131,41,Male,75810,10,1.7,Home,48,2,0
9132,65,Female,98727,27,9.8,Clothing,5,18,0
9133,37,Female,89050,83,0.6,Clothing,25,20,0
9134,18,Male,140321,13,1.0,Clothing,25,10,1
9135,18,Male,52734,42,8.4,Clothing,24,5,0
9136,34,Male,91613,37,2.8,Sports,32,24,1
9137,18,Female,70546,61,9.2,Sports,2,8,1
9138,69,Female,55120,96,3.5,Groceries,8,27,0
9139,62,Male,68484,79,1.2,Groceries,36,4,1
9140,47,Male,80563,21,0.6,Groceries,37,29,1
9141,58,Male,95036,3,3.2,Home,29,23,0
9142,64,Female,100528,8,5.0,Clothing,26,6,0
9143,20,Male,75113,70,0.5,Sports,12,19,1
9144,63,Male,73096,93,6.0,Sports,22,0,0
9145,28,Male,30133,83,3.7,Clothing,2,2,1
9146,41,Male,26405,17,4.2,Groceries,22,10,0
9147,39,Male,50269,10,3.0,Home,34,25,0
9148,61,Female,102410,97,5.5,Sports,23,20,0
9149,62,Female,116993,13,2.7,Electronics,36,9,0
9150,43,Female,135742,91,1.8,Home,11,12,1
9151,30,Male,37085,12,9.0,Home,19,28,0
9152,18,Female,55702,66,4.2,Groceries,17,2,0
9153,41,Male,140075,74,1.2,Clothing,6,10,0
9154,27,Female,99883,85,2.7,Electronics,25,19,0
9155,52,Female,33502,23,3.4,Groceries,11,8,1
9156,41,Male,66479,65,7.8,Clothing,33,24,0
9157,45,Male,99384,97,0.7,Electronics,47,10,1
9158,53,Male,107957,52,5.0,Sports,31,8,0
9159,33,Female,34426,61,4.4,Electronics,29,12,0
9160,57,Male,90231,26,9.7,Groceries,1,8,1
9161,33,Female,134507,15,2.2,Electronics,7,13,0
9162,34,Female,35860,22,6.5,Electronics,32,15,0
9163,68,Female,66865,89,2.4,Electronics,45,27,0
9164,32,Male,67404,65,5.7,Sports,41,16,0
9165,33,Male,111246,26,5.8,Clothing,29,24,0
9166,32,Male,77423,21,1.2,Electronics,44,14,0
9167,51,Female,110947,24,4.8,Home,41,27,1
9168,28,Female,94379,16,4.9,Groceries,44,27,1
9169,18,Male,51152,32,3.5,Home,27,10,0
9170,32,Female,135104,16,3.1,Clothing,12,11,0
9171,43,Female,101109,77,2.6,Groceries,23,29,1
9172,68,Female,123870,42,0.6,Clothing,32,10,0
9173,21,Male,50737,32,0.5,Groceries,4,28,0
9174,60,Female,74325,50,6.1,Home,47,17,0
9175,22,Female,58767,41,3.3,Home,5,23,0
9176,52,Male,113792,24,2.1,Sports,3,24,0
9177,30,Male,122170,13,7.0,Clothing,41,11,0
9178,27,Male,61705,75,5.5,Home,42,7,0
9179,28,Male,22002,79,9.2,Groceries,33,24,1
9180,35,Male,102159,10,8.4,Electronics,28,20,0
9181,51,Male,80237,42,7.4,Electronics,20,9,1
9182,56,Female,136632,41,1.7,Electronics,25,27,0
9183,58,Female,75713,3,6.8,Sports,31,22,1
9184,59,Female,61815,55,7.1,Home,21,26,1
9185,67,Female,84997,16,7.8,Clothing,40,2,0
9186,40,Male,80859,44,3.0,Clothing,13,19,0
9187,24,Female,134229,81,6.6,Sports,33,3,0
9188,56,Male,145526,89,6.4,Groceries,36,12,1
9189,20,Male,83236,30,4.2,Home,43,25,1
9190,29,Female,107787,99,6.8,Home,0,19,0
9191,24,Female,137882,37,1.3,Groceries,31,26,0
9192,66,Male,98243,60,6.6,Groceries,31,7,0
9193,43,Male,109653,77,6.3,Home,23,1,0
9194,50,Male,42743,24,2.5,Home,43,27,0
9195,54,Male,76739,26,8.3,Electronics,20,1,0
9196,65,Female,139492,58,8.8,Clothing,11,20,0
9197,32,Male,96326,9,2.5,Electronics,19,5,1
9198,19,Female,133605,61,1.2,Electronics,36,19,0
9199,58,Male,118156,19,6.2,Clothing,19,27,0
9200,24,Male,101132,28,5.1,Sports,1,6,0
9201,49,Male,50339,7,4.6,Sports,13,25,1
9202,21,Female,54121,45,7.7,Sports,16,3,1
9203,37,Male,62995,86,9.7,Sports,23,7,0
9204,67,Female,72032,94,5.0,Groceries,29,17,1
9205,53,Female,134132,63,0.6,Electronics,14,29,1
9206,49,Female,69831,37,6.2,Groceries,48,9,1
9207,45,Male,61446,16,6.7,Groceries,33,19,1
9208,30,Female,138308,5,8.4,Clothing,7,10,0
9209,18,Female,146530,29,2.4,Sports,41,6,0
9210,52,Male,65678,52,5.5,Home,2,4,1
9211,65,Male,144318,23,4.7,Sports,10,25,1
9212,47,Female,40698,6,6.8,Electronics,26,10,0
9213,53,Female,125168,36,1.1,Groceries,8,17,0
9214,42,Male,100252,57,8.9,Electronics,14,15,0
9215,33,Female,116342,33,5.4,Groceries,31,18,0
9216,36,Female,103404,49,8.8,Groceries,10,19,0
9217,18,Female,67918,41,3.7,Groceries,2,4,0
9218,22,Male,116666,80,6.7,Home,25,6,1
9219,68,Female,135378,55,9.6,Sports,6,2,1
9220,39,Male,77235,98,9.5,Groceries,27,24,1
9221,41,Male,26125,26,9.5,Clothing,38,9,0
9222,60,Male,127508,37,0.9,Groceries,3,18,1
9223,62,Female,141356,77,4.3,Sports,29,4,0
9224,69,Male,147422,17,1.1,Sports,37,28,0
9225,54,Female,120651,96,3.4,Home,13,4,1
9226,53,Male,67511,32,2.2,Groceries,35,22,0
9227,53,Female,122012,28,6.4,Clothing,30,21,0
9228,21,Female,49046,93,7.9,Home,18,10,1
9229,53,Female,108296,25,5.4,Home,48,18,1
9230,69,Male,142618,47,8.1,Groceries,11,11,1
9231,35,Female,30114,22,0.6,Groceries,48,16,0
9232,67,Female,20637,91,8.3,Home,14,21,0
9233,33,Male,58634,61,2.2,Home,8,26,0
9234,58,Male,108713,44,4.9,Home,26,21,0
9235,35,Female,55776,20,4.7,Electronics,19,19,1
9236,39,Male,43600,50,8.8,Home,27,14,1
9237,19,Male,101787,88,9.7,Sports,24,17,1
9238,38,Male,46809,47,2.9,Clothing,15,8,0
9239,53,Female,43756,47,1.1,Clothing,17,21,1
9240,61,Male,79469,72,6.7,Groceries,49,28,1
9241,56,Female,58368,51,5.3,Home,35,16,0
9242,64,Male,97185,55,5.9,Clothing,3,23,0
9243,56,Male,147169,78,0.9,Clothing,20,25,1
9244,46,Female,96902,39,7.9,Sports,26,22,0
9245,43,Male,31880,14,2.7,Sports,0,26,1
9246,38,Male,103319,69,3.7,Electronics,4,10,0
9247,34,Male,145214,47,2.7,Electronics,43,5,0
9248,33,Male,77155,21,9.5,Clothing,45,11,1
9249,48,Female,136193,15,2.1,Groceries,9,10,1
9250,68,Female,107762,97,7.5,Clothing,49,26,1
9251,26,Female,126745,81,2.8,Groceries,20,16,1
9252,48,Female,85316,84,4.5,Clothing,9,9,1
9253,31,Female,90856,1,10.0,Sports,25,12,1
9254,66,Female,28727,80,1.5,Home,15,4,0
9255,54,Female,97260,82,8.9,Clothing,37,3,1
9256,19,Male,59211,10,9.5,Electronics,2,6,0
9257,69,Female,105469,23,7.1,Groceries,19,14,0
9258,65,Female,98930,18,0.6,Groceries,46,1,1
9259,63,Female,125256,58,8.3,Clothing,4,16,1
9260,31,Male,61417,73,8.9,Groceries,5,22,1
9261,50,Female,104658,94,9.8,Electronics,24,23,0
9262,52,Female,121673,77,8.5,Sports,24,20,0
9263,56,Female,82827,52,4.7,Home,11,7,0
9264,64,Male,51437,95,7.0,Home,0,15,0
9265,68,Female,40519,46,5.1,Groceries,41,19,0
9266,37,Male,27983,13,3.9,Clothing,2,23,1
9267,19,Male,64656,96,6.5,Groceries,20,26,0
9268,68,Male,138099,17,7.8,Electronics,4,2,0
9269,58,Male,25635,67,6.5,Clothing,14,22,1
9270,36,Female,122373,61,8.4,Sports,3,21,1
9271,54,Male,124555,65,2.2,Electronics,18,16,0
9272,35,Male,129883,53,4.1,Sports,16,4,0
9273,33,Female,137873,5,3.5,Clothing,7,13,0
9274,21,Male,39622,32,2.3,Sports,36,13,1
9275,29,Male,143140,89,4.7,Electronics,23,13,0
9276,46,Male,124041,45,9.5,Electronics,3,10,0
9277,24,Male,94975,56,5.6,Groceries,23,27,0
9278,31,Male,113445,5,3.2,Clothing,18,19,0
9279,29,Male,80666,87,3.9,Home,23,12,0
9280,52,Female,120877,76,6.3,Home,40,21,1
9281,22,Female,76005,34,3.9,Sports,44,8,1
9282,34,Female,118429,61,5.6,Home,20,19,1
9283,59,Female,127725,87,3.1,Home,16,1,1
9284,49,Male,31403,80,3.8,Electronics,7,11,1
9285,27,Male,80477,62,7.2,Electronics,30,7,0
9286,60,Male,119610,69,6.1,Electronics,18,15,0
9287,34,Female,120405,63,1.4,Home,10,0,1
9288,22,Female,132985,44,9.7,Sports,45,15,0
9289,62,Male,85035,28,1.0,Clothing,49,5,0
9290,59,Male,52903,70,1.3,Groceries,22,19,0
9291,26,Female,112489,13,7.2,Sports,36,5,1
9292,66,Female,27311,43,7.2,Electronics,27,2,0
9293,50,Female,70611,30,0.7,Sports,22,8,0
9294,53,Female,117561,26,6.6,Clothing,11,18,1
9295,53,Male,40615,81,0.8,Electronics,15,2,0
9296,35,Female,76808,63,9.6,Clothing,15,20,0
9297,26,Female,53580,73,7.1,Groceries,13,6,1
9298,46,Male,77052,57,2.3,Sports,6,13,0
9299,67,Male,143731,64,2.0,Groceries,20,29,1
9300,31,Male,111856,80,5.9,Home,20,21,0
9301,42,Female,62898,49,6.5,Sports,40,13,0
9302,32,Female,43952,52,8.4,Home,34,22,1
9303,23,Female,102790,63,9.1,Clothing,45,24,0
9304,59,Female,35227,82,4.2,Home,23,2,0
9305,46,Male,33760,13,8.5,Clothing,0,4,1
9306,32,Male,28826,93,5.7,Groceries,13,4,0
9307,46,Female,99475,88,5.0,Electronics,19,18,0
9308,21,Female,118972,45,7.1,Groceries,27,26,1
9309,35,Female,103213,46,1.5,Home,17,9,0
9310,67,Male,80432,77,3.0,Clothing,2,8,0
9311,66,Female,93996,89,8.3,Home,26,28,0
9312,61,Male,78204,41,5.3,Electronics,5,15,0
9313,56,Female,28673,46,9.1,Sports,3,8,0
9314,33,Male,113402,1,1.3,Sports,0,5,0
9315,28,Male,56158,73,3.5,Sports,20,4,0
9316,31,Female,94989,68,3.9,Home,34,3,0
9317,20,Male,35904,92,4.5,Sports,27,19,0
9318,68,Male,145212,12,9.9,Clothing,17,20,0
9319,67,Female,35396,88,3.5,Electronics,34,17,1
9320,59,Male,142982,73,5.4,Groceries,20,15,0
9321,55,Female,113906,35,5.6,Clothing,15,23,1
9322,62,Male,107469,99,7.8,Electronics,25,27,0
9323,59,Male,74039,33,5.4,Groceries,38,6,1
9324,35,Male,115885,58,6.3,Sports,8,13,1
9325,37,Male,24334,35,7.7,Groceries,22,29,1
9326,65,Female,116996,46,1.5,Home,1,22,0
9327,42,Female,47268,84,9.7,Home,2,16,1
9328,55,Female,84636,66,8.5,Sports,32,7,1
9329,30,Male,42068,44,4.2,Sports,23,10,0
9330,21,Male,48247,26,7.4,Clothing,22,16,0
9331,31,Female,85121,42,7.7,Clothing,5,13,0
9332,50,Female,143761,77,8.6,Home,20,8,0
9333,45,Female,108670,30,2.3,Electronics,46,5,0
9334,69,Female,36285,32,7.2,Clothing,4,7,0
9335,54,Male,120539,36,0.8,Electronics,12,16,0
9336,25,Female,106903,19,1.6,Home,39,21,0
9337,61,Male,148255,22,7.9,Clothing,12,12,1
9338,51,Female,44136,65,8.2,Electronics,18,12,0
9339,61,Male,80378,57,6.1,Electronics,8,16,0
9340,22,Female,57787,11,6.0,Clothing,2,18,0
9341,22,Female,44425,26,7.6,Sports,30,1,0
9342,48,Male,115001,48,9.1,Groceries,45,29,0
9343,62,Male,38961,19,4.5,Sports,38,17,0
9344,26,Female,53443,83,1.6,Groceries,12,3,0
9345,59,Male,38823,12,8.5,Electronics,40,6,1
9346,49,Female,95409,67,3.7,Clothing,10,27,0
9347,50,Male,91123,56,1.8,Home,40,15,0
9348,20,Female,124249,18,6.3,Clothing,10,18,0
9349,47,Female,45852,5,6.0,Sports,45,14,1
9350,67,Female,57535,24,5.0,Groceries,46,22,1
9351,29,Female,27004,78,8.7,Clothing,48,24,0
9352,46,Female,126032,38,3.1,Groceries,0,13,0
9353,20,Female,47823,67,0.6,Sports,34,12,0
9354,43,Female,124913,70,3.6,Sports,34,19,1
9355,47,Female,74086,76,0.6,Clothing,2,6,0
9356,26,Male,138336,52,5.7,Home,3,14,1
9357,43,Male,27131,75,4.1,Home,23,0,1
9358,19,Male,103232,39,8.2,Groceries,29,1,1
9359,20,Female,45649,59,8.1,Clothing,31,23,1
9360,63,Female,24099,26,4.6,Electronics,48,2,0
9361,21,Female,70806,65,2.6,Sports,19,20,0
9362,42,Male,51571,80,4.5,Groceries,35,23,0
9363,68,Male,50580,48,6.6,Sports,12,4,0
9364,30,Male,134163,53,2.3,Groceries,38,15,0
9365,56,Male,146627,9,7.8,Clothing,3,27,0
9366,61,Male,114200,5,3.6,Groceries,27,16,0
9367,52,Female,101118,72,9.4,Groceries,39,28,1
9368,40,Male,46469,61,5.4,Electronics,42,17,0
9369,26,Female,85179,21,8.5,Groceries,6,25,0
9370,19,Female,107938,97,6.4,Home,8,15,0
9371,58,Female,135973,63,5.8,Groceries,21,10,1
